FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0
9907,5825.813792,2,42690839.1808,0.0345574282844067
9908,5825.847136,2,42690872.6144,0.0346430033113815
9909,5825.880448,2,42690905.92,0.0347453212784165
9910,5825.913792,2,42690939.1744,0.0347815976485471
9911,5825.947104,2,42690972.5952,0.0347416006250698
9912,5825.980448,2,42691006.016,0.034735089481713
9913,5826.013824,2,42691039.296,0.0348011310786174
9914,5826.047136,2,42691072.4992,0.0348243851620345
9915,5826.08048,2,42691105.792,0.0348308963053912
9916,5826.113824,2,42691139.1616,0.0348699631655319
9917,5826.147136,2,42691172.6976,0.0348355471220746
9918,5826.18048,2,42691205.9904,0.0348392677754214
9919,5826.213792,2,42691239.3088,0.034922052312386
9920,5826.247136,2,42691272.6016,0.0348708933288685
9921,5826.28048,2,42691305.8048,0.03496018900919
9922,5826.313792,2,42691339.1744,0.0349592588458533
9923,5826.347136,2,42691372.4544,0.0350327417494512
9924,5826.38048,2,42691405.8496,0.0350262306060944
9925,5826.413792,2,42691439.3088,0.0350439037094914
9926,5826.447136,2,42691472.7168,0.0350671577929084
9927,5826.48048,2,42691505.984,0.0351118056330692
9928,5826.513792,2,42691539.2896,0.035018789299401
9929,5826.547136,2,42691572.6336,0.0349825129292704
9930,5826.580448,2,42691606.016,0.0349425159057931
9931,5826.613792,2,42691639.168,0.0349387952524463
9932,5826.647136,2,42691672.6656,0.0348336867954013
9933,5826.680448,2,42691705.8816,0.034840197938758
9934,5826.713792,2,42691739.1872,0.0348104327119842
9935,5826.747104,2,42691772.5312,0.0347295085016929
9936,5826.780448,2,42691805.9008,0.0347778769952004
9937,5826.813792,2,42691839.36,0.0347397402983964
9938,5826.847104,2,42691872.64,0.0346318413513413
9939,5826.880448,2,42691906.0224,0.0346364921680247
9940,5826.913792,2,42691939.1616,0.0345778918778137
9941,5826.947104,2,42691972.5056,0.0345723108977937
9942,5826.980448,2,42692005.8624,0.0345555679577334
9943,5827.01376,2,42692039.1424,0.0344699929307586
9944,5827.047104,2,42692072.5632,0.0345118502809093
9945,5827.080448,2,42692106.0352,0.0344318562339547
9946,5827.11376,2,42692139.392,0.0344765040741154
9947,5827.147104,2,42692172.6208,0.0344281355806079
9948,5827.180448,2,42692205.9264,0.0344234847639245
9949,5827.21376,2,42692239.36,0.034392789373814
9950,5827.247104,2,42692272.704,0.0342867507534323
9951,5827.280416,2,42692306.1504,0.0342253599732113
9952,5827.31376,2,42692339.3408,0.0341509469062767
9953,5827.347104,2,42692372.5568,0.0340746735126688
9954,5827.380416,2,42692405.9136,0.0340746735126688
9955,5827.41376,2,42692439.4112,0.0341165308628195
9956,5827.447104,2,42692472.6016,0.034083044982699
9957,5827.480416,2,42692506.0224,0.0341109498827994
9958,5827.51376,2,42692539.4944,0.0341565278862968
9959,5827.547072,2,42692572.5824,0.034167689846337
9960,5827.580416,2,42692605.8752,0.0341016482494326
9961,5827.61376,2,42692639.2192,0.0341314134762064
9962,5827.647072,2,42692672.6144,0.0341704803363471
9963,5827.680416,2,42692706.0864,0.0340597908992819
9964,5827.713728,2,42692739.2896,0.034083044982699
9965,5827.747072,2,42692772.7488,0.0339304981954831
9966,5827.780416,2,42692806.0928,0.0339193362354429
9967,5827.813728,2,42692839.36,0.0339890984856941
9968,5827.847072,2,42692872.6528,0.0339481712988801
9969,5827.880416,2,42692906.0992,0.0339072441120661
9970,5827.913728,2,42692939.4048,0.0338728280686088
9971,5827.947072,2,42692972.7744,0.0338672470885888
9972,5827.980416,2,42693005.9392,0.0338346913718049
9973,5828.013728,2,42693039.424,0.0339146854187595
9974,5828.047072,2,42693072.7808,0.0339239870521264
9975,5828.080416,2,42693106.1248,0.0339853778323474
9976,5828.113728,2,42693139.392,0.0340988577594226
9977,5828.147072,2,42693172.8,0.0341109498827994
9978,5828.180384,2,42693205.9648,0.0341351341295531
9979,5828.213728,2,42693239.2832,0.0341462960895933
9980,5828.247072,2,42693272.6144,0.0343397700636232
9981,5828.280384,2,42693306.0992,0.0343500018603267
9982,5828.313728,2,42693339.4816,0.0343732559437437
9983,5828.34704,2,42693372.736,0.0344299959072813
9984,5828.380384,2,42693406.1184,0.0345174312609294
9985,5828.413728,2,42693439.488,0.0343797670871005
9986,5828.44704,2,42693472.7936,0.0344858057074822
9987,5828.480384,2,42693506.1632,0.0344606912973918
9988,5828.513696,2,42693539.4432,0.0344625516240652
9989,5828.54704,2,42693572.8,0.0344039513338542
9990,5828.580384,2,42693606.1056,0.0343686051270603
9991,5828.613696,2,42693639.3728,0.0343797670871005
9992,5828.64704,2,42693672.64,0.0342979127134725
9993,5828.680384,2,42693706.1248,0.0342662871600253
9994,5828.713696,2,42693739.3024,0.0341825724597239
9995,5828.74704,2,42693772.8,0.0340867656360457
9996,5828.780384,2,42693806.0288,0.0340328161625181
9997,5828.813696,2,42693839.4496,0.0339723555456338
9998,5828.84704,2,42693872.64,0.0339137552554228
9999,5828.880384,2,42693906.0224,0.0339416601555233
10000,5828.913696,2,42693939.2896,0.0338718979052722
10001,5828.94704,2,42693972.736,0.0339091044387394
10002,5828.980352,2,42694006.1312,0.0338653867619154
10003,5829.013696,2,42694039.4368,0.0339025932953827
10004,5829.04704,2,42694072.7808,0.0339621237489303
10005,5829.080352,2,42694106.1504,0.0339909588123675
10006,5829.113696,2,42694139.4304,0.0340114224057745
10007,5829.14704,2,42694172.6848,0.0340607210626186
10008,5829.180352,2,42694205.9904,0.0340356066525282
10009,5829.213696,2,42694239.4368,0.0340690925326487
10010,5829.247008,2,42694272.768,0.0339732857089705
10011,5829.280352,2,42694305.9712,0.0339844476690107
10012,5829.313696,2,42694339.4432,0.0339574729322469
10013,5829.347008,2,42694372.7872,0.0338774788852923
10014,5829.380352,2,42694406.1312,0.0338086467983778
10015,5829.413664,2,42694439.4496,0.0338291103917848
10016,5829.447008,2,42694472.7808,0.0339137552554228
10017,5829.480352,2,42694505.984,0.0339109647654128
10018,5829.513664,2,42694539.4816,0.033924917215463
10019,5829.547008,2,42694572.8256,0.0340346764891915
10020,5829.580352,2,42694606.0032,0.0340337463258548
10021,5829.613664,2,42694639.5136,0.0339416601555233
10022,5829.647008,2,42694672.8064,0.0339574729322469
10023,5829.68032,2,42694706.1632,0.0339137552554228
10024,5829.713664,2,42694739.5328,0.0339872381590207
10025,5829.747008,2,42694772.7872,0.0339649142389404
10026,5829.78032,2,42694806.1824,0.0339714253822971
10027,5829.813664,2,42694839.488,0.033924917215463
10028,5829.847008,2,42694872.7296,0.0338998028053726
10029,5829.88032,2,42694905.984,0.0338309707184582
10030,5829.913664,2,42694939.3664,0.0337342337314432
10031,5829.946976,2,42694972.8256,0.0337770212449306
10032,5829.98032,2,42695006.0288,0.0337053986680061
10033,5830.013664,2,42695039.3984,0.033676563604569
10034,5830.046976,2,42695072.8576,0.0336328459277449
10035,5830.08032,2,42695106.1632,0.0336030807009711
10036,5830.113664,2,42695139.3664,0.0336216839677047
10037,5830.146976,2,42695172.7232,0.0335900584142575
10038,5830.18032,2,42695206.0544,0.0335909885775942
10039,5830.213632,2,42695239.4624,0.0335854075975741
10040,5830.246976,2,42695272.8576,0.033556572534137
10041,5830.28032,2,42695306.176,0.0336254046210515
10042,5830.313632,2,42695339.5328,0.0335556423708003
10043,5830.346976,2,42695373.0304,0.033579826617554
10044,5830.38032,2,42695406.1056,0.0335695948208505
10045,5830.413632,2,42695439.5136,0.033495181753916
10046,5830.446976,2,42695472.8832,0.0335714551475239
10047,5830.48032,2,42695506.0992,0.033518435837333
10048,5830.513632,2,42695539.392,0.0335026230606094
10049,5830.546976,2,42695572.7488,0.0334933214272426
10050,5830.580288,2,42695606.208,0.033512854857313
10051,5830.613632,2,42695639.552,0.0334179781969714
10052,5830.646976,2,42695672.7808,0.0334533244037653
10053,5830.680288,2,42695706.24,0.033416117870298
10054,5830.713632,2,42695739.4304,0.0334635562004688
10055,5830.746944,2,42695772.864,0.0334840197938758
10056,5830.780288,2,42695806.0928,0.033433790973695
10057,5830.813632,2,42695839.5648,0.033474718160509
10058,5830.846944,2,42695872.8704,0.0334840197938758
10059,5830.880288,2,42695906.24,0.0336291252743982
10060,5830.913632,2,42695939.5456,0.0337295829147598
10061,5830.946944,2,42695972.9536,0.03394538080887
10062,5830.980288,2,42696006.272,0.0339723555456338
10063,5831.013632,2,42696039.5776,0.0341583882129702
10064,5831.046976,2,42696072.9088,0.0341490865796034
10065,5831.08032,2,42696106.1376,0.0342690776500353
10066,5831.113632,2,42696139.5072,0.0342969825501358
10067,5831.146976,2,42696172.7744,0.034308144510176
10068,5831.18032,2,42696206.0928,0.0342727983033821
10069,5831.213632,2,42696239.5136,0.0343239572868996
10070,5831.246976,2,42696272.8192,0.0343155858168694
10071,5831.280288,2,42696306.1376,0.0342718681400454
10072,5831.313632,2,42696339.5584,0.0342393124232615
10073,5831.346976,2,42696372.928,0.0343044238568293
10074,5831.380288,2,42696406.1056,0.0342458235666183
10075,5831.413632,2,42696439.5776,0.034208617033151
10076,5831.446976,2,42696472.8064,0.0341760613163672
10077,5831.480288,2,42696506.304,0.0342095471964877
10078,5831.513632,2,42696539.4944,0.034229080626558
10079,5831.546944,2,42696573.0176,0.034126762659523
10080,5831.580288,2,42696606.3872,0.0340783941660156
10081,5831.613632,2,42696639.5776,0.0340383971425382
10082,5831.646944,2,42696672.9728,0.0339779365256539
10083,5831.680288,2,42696706.1888,0.0339770063623172
10084,5831.713632,2,42696739.5968,0.0339881683223574
10085,5831.746944,2,42696772.864,0.0339025932953827
10086,5831.780288,2,42696806.1696,0.0339118949287495
10087,5831.813632,2,42696839.6416,0.0338886408453324
10088,5831.846944,2,42696872.8064,0.0338467834951818
10089,5831.880288,2,42696906.304,0.0338412025151617
10090,5831.913632,2,42696939.6096,0.033863526435242
10091,5831.946944,2,42696973.0048,0.0338095769617145
10092,5831.980288,2,42697006.3232,0.0337770212449306
10093,5832.013632,2,42697039.616,0.0337230717714031
10094,5832.046944,2,42697072.832,0.0338132976150612
10095,5832.080288,2,42697106.304,0.0336402872344384
10096,5832.113632,2,42697139.5456,0.033679354094579
10097,5832.146944,2,42697172.992,0.0337119098113629
10098,5832.180256,2,42697206.2208,0.0337258622614131
10099,5832.213632,2,42697239.552,0.0336691222978755
10100,5832.246944,2,42697272.9472,0.0336337760910816
10101,5832.280256,2,42697306.3296,0.0335965695576143
10102,5832.313632,2,42697339.648,0.0335993600476244
10103,5832.346944,2,42697372.9664,0.0336877255646091
10104,5832.380256,2,42697406.3104,0.0336951668713026
10105,5832.413632,2,42697439.5008,0.0336263347843881
10106,5832.446912,2,42697472.832,0.033697027197976
10107,5832.480256,2,42697506.1888,0.033682144584589
10108,5832.513632,2,42697539.5712,0.0336914462179559
10109,5832.546912,2,42697573.0176,0.0337007478513227
10110,5832.580256,2,42697606.4256,0.0337602783048703
10111,5832.613632,2,42697639.6928,0.0337574878148603
10112,5832.646912,2,42697672.8832,0.0337556274881869
10113,5832.680256,2,42697706.2272,0.0338170182684079
10114,5832.713632,2,42697739.5584,0.0338216690850913
10115,5832.746912,2,42697772.9536,0.0337109796480262
10116,5832.780256,2,42697806.2336,0.0337351638947799
10117,5832.813632,2,42697839.6288,0.0338281802284481
10118,5832.846912,2,42697873.0112,0.0337546973248502
10119,5832.880224,2,42697906.3808,0.0337602783048703
10120,5832.913632,2,42697939.6864,0.0337128399746996
10121,5832.946912,2,42697973.0176,0.0337240019347397
10122,5832.980224,2,42698006.3744,0.0337351638947799
10123,5833.013632,2,42698039.7056,0.0337900435316442
10124,5833.046912,2,42698072.9856,0.0337723704282472
10125,5833.080224,2,42698106.24,0.0337853927149607
10126,5833.113632,2,42698139.584,0.033758417978197
10127,5833.146912,2,42698173.0304,0.033758417978197
10128,5833.180224,2,42698206.2464,0.0337407448748
10129,5833.213632,2,42698239.744,0.0337937641849909
10130,5833.24688,2,42698273.0368,0.0337481861814935
10131,5833.280224,2,42698306.2912,0.0337314432414332
10132,5833.313632,2,42698339.5968,0.0336672619712021
10133,5833.34688,2,42698372.9664,0.0337444655281467
10134,5833.380224,2,42698406.3872,0.0337072589946795
10135,5833.413536,2,42698439.6288,0.0336626111545187
10136,5833.44688,2,42698473.0496,0.0336216839677047
10137,5833.480224,2,42698506.368,0.0336663318078655
10138,5833.513536,2,42698539.8016,0.0336309856010715
10139,5833.54688,2,42698573.1456,0.0335816869442274
10140,5833.580224,2,42698606.464,0.0335398295940767
10141,5833.613536,2,42698639.7824,0.0335295977973732
10142,5833.64688,2,42698673.088,0.0336263347843881
10143,5833.680192,2,42698706.2912,0.0335677344941772
10144,5833.713536,2,42698739.6224,0.0335621535141571
10145,5833.74688,2,42698772.9792,0.0335779662908807
10146,5833.780192,2,42698806.3872,0.0335351787773933
10147,5833.813536,2,42698839.7312,0.0335454105740968
10148,5833.84688,2,42698872.96,0.0335100643673029
10149,5833.880192,2,42698906.432,0.033559363024147
10150,5833.913536,2,42698939.7632,0.0335956393942776
10151,5833.94688,2,42698973.0048,0.0336095918443279
10152,5833.980192,2,42699006.4256,0.0334802991405291
10153,5834.013536,2,42699039.68,0.0335426200840868
10154,5834.046848,2,42699073.1008,0.0335519217174536
10155,5834.080192,2,42699106.4192,0.0336412173977751
10156,5834.113536,2,42699139.8528,0.0335230866540164
10157,5834.146848,2,42699173.12,0.0334802991405291
10158,5834.180192,2,42699206.5152,0.0334561148937754
10159,5834.213504,2,42699239.808,0.0334691371804889
10160,5834.246848,2,42699273.1392,0.0334896007738959
10161,5834.280192,2,42699306.4704,0.0335575026974737
10162,5834.313504,2,42699339.6864,0.0335509915541169
10163,5834.346848,2,42699373.1328,0.0334896007738959
10164,5834.380192,2,42699406.3872,0.0335649440041671
10165,5834.413504,2,42699439.7824,0.0335333184507199
10166,5834.446848,2,42699472.9984,0.0334756483238457
10167,5834.48016,2,42699506.3936,0.0335202961640064
10168,5834.513504,2,42699539.9424,0.0334914611005693
10169,5834.546848,2,42699573.1072,0.0335482010641069
10170,5834.58016,2,42699606.3744,0.0335668043308405
10171,5834.613504,2,42699639.7184,0.0335556423708003
10172,5834.646848,2,42699673.1392,0.0335268073073632
10173,5834.68016,2,42699706.4704,0.0335221564906798
10174,5834.713504,2,42699739.7888,0.0334784388138557
10175,5834.746848,2,42699773.2096,0.0335835472709008
10176,5834.78016,2,42699806.3872,0.0335277374706999
10177,5834.813504,2,42699839.8464,0.0335268073073632
10178,5834.846816,2,42699873.28,0.0335305279607099
10179,5834.88016,2,42699906.496,0.0335658741675038
10180,5834.913504,2,42699939.7504,0.0335407597574134
10181,5834.946816,2,42699973.0816,0.0335500613907802
10182,5834.98016,2,42700006.3872,0.0335742456375339
10183,5835.013472,2,42700039.7056,0.033559363024147
10184,5835.046816,2,42700073.0496,0.033518435837333
10185,5835.08016,2,42700106.4064,0.0335416899207501
10186,5835.113472,2,42700139.7504,0.0335416899207501
10187,5835.146816,2,42700173.2864,0.0335416899207501
10188,5835.18016,2,42700206.464,0.0334858801205492
10189,5835.213472,2,42700239.872,0.0334672768538155
10190,5835.246816,2,42700273.0624,0.0334086765636046
10191,5835.280128,2,42700306.5344,0.0335379692674034
10192,5835.313472,2,42700339.84,0.0334607657104588
10193,5835.346816,2,42700373.2096,0.0334626260371321
10194,5835.380128,2,42700406.6048,0.0334561148937754
10195,5835.413472,2,42700439.7824,0.0334868102838859
10196,5835.446816,2,42700473.2288,0.0335407597574134
10197,5835.480128,2,42700506.4576,0.0335035532239461
10198,5835.513472,2,42700539.8912,0.0334514640770919
10199,5835.546784,2,42700573.2864,0.0334644863638055
10200,5835.580128,2,42700606.9376,0.0334709975071623
10201,5835.613472,2,42700639.7952,0.0335109945306396
10202,5835.646784,2,42700673.0752,0.0334914611005693
10203,5835.680128,2,42700706.4064,0.0334886706105592
10204,5835.71344,2,42700739.9296,0.0334737879971723
10205,5835.746784,2,42700773.1712,0.0334998325705994
10206,5835.780128,2,42700806.592,0.0334812293038658
10207,5835.813472,2,42700839.872,0.0334877404472225
10208,5835.846784,2,42700873.1904,0.0335333184507199
10209,5835.880128,2,42700906.4448,0.0334551847304387
10210,5835.91344,2,42700939.7888,0.033474718160509
10211,5835.946784,2,42700973.1712,0.0335416899207501
10212,5835.980128,2,42701006.4384,0.0334114670536146
10213,5836.01344,2,42701039.9232,0.0333817018268408
10214,5836.046784,2,42701073.2544,0.0334523942404286
10215,5836.080096,2,42701106.5984,0.0334384417903784
10216,5836.11344,2,42701139.8272,0.0334235591769915
10217,5836.146784,2,42701173.2864,0.0333268221899766
10218,5836.180096,2,42701206.6048,0.033392863786881
10219,5836.21344,2,42701239.8208,0.0333863526435242
10220,5836.246784,2,42701273.1264,0.0334030955835845
10221,5836.280096,2,42701306.4448,0.0334021654202478
10222,5836.31344,2,42701339.9296,0.0334616958737954
10223,5836.346752,2,42701373.3504,0.0334244893403282
10224,5836.380096,2,42701406.6176,0.0333919336235443
10225,5836.41344,2,42701439.9616,0.0334923912639059
10226,5836.446752,2,42701473.2288,0.0334207686869814
10227,5836.480096,2,42701506.6112,0.0333668192134539
10228,5836.51344,2,42701539.9296,0.0334040257469212
10229,5836.546752,2,42701573.2224,0.0333965844402277
10230,5836.580096,2,42701606.592,0.0334030955835845
10231,5836.61344,2,42701639.9488,0.0334235591769915
10232,5836.646752,2,42701673.2544,0.0333603080700971
10233,5836.680096,2,42701706.6496,0.0333882129701976
10234,5836.713408,2,42701740.0064,0.0334244893403282
10235,5836.746752,2,42701773.2736,0.0334449529337352
10236,5836.780096,2,42701806.5536,0.0334198385236448
10237,5836.813408,2,42701840,0.0334514640770919
10238,5836.846752,2,42701873.28,0.0335835472709008
10239,5836.880064,2,42701906.5216,0.0335891282509209
10240,5836.913408,2,42701939.8272,0.0335919187409309
10241,5836.946752,2,42701973.1456,0.0335826171075641
10242,5836.980064,2,42702006.6432,0.0334514640770919
10243,5837.013408,2,42702040,0.0334207686869814
10244,5837.046752,2,42702073.28,0.0334272798303382
10245,5837.080064,2,42702106.6624,0.0333333333333333
10246,5837.113408,2,42702140.0192,0.0334998325705994
10247,5837.14672,2,42702173.2992,0.0336133124976746
10248,5837.180064,2,42702206.5664,0.0336542396844886
10249,5837.213408,2,42702240,0.0338216690850913
10250,5837.24672,2,42702273.1776,0.0340337463258548
10251,5837.280064,2,42702306.56,0.0340979275960859
10252,5837.313408,2,42702340.0064,0.0342234996465379
10253,5837.34672,2,42702373.3248,0.0343769765970905
10254,5837.380064,2,42702406.7328,0.0345202217509395
10255,5837.413408,2,42702440.0512,0.0346457938013915
10256,5837.44672,2,42702473.3312,0.0348039215686275
10257,5837.480064,2,42702506.688,0.0348997283923057
10258,5837.513376,2,42702539.968,0.0350048368493507
10259,5837.54672,2,42702573.2992,0.0349518175391599
10260,5837.580064,2,42702606.656,0.0348848457789188
10261,5837.613376,2,42702639.8976,0.0349387952524463
10262,5837.64672,2,42702673.2288,0.0347946199352606
10263,5837.680032,2,42702706.7136,0.0346792796815121
10264,5837.713376,2,42702740.0448,0.0346662573947985
10265,5837.74672,2,42702773.4144,0.0346299810246679
10266,5837.780032,2,42702806.7072,0.0345416155076832
10267,5837.813376,2,42702839.9872,0.0345378948543364
10268,5837.84672,2,42702873.2288,0.0344439483573315
10269,5837.880032,2,42702906.5984,0.0344197641105778
10270,5837.913376,2,42702940.0832,0.0343351192469398
10271,5837.946688,2,42702973.4656,0.0342839602634223
10272,5837.980032,2,42703006.6432,0.0343407002269598
10273,5838.013408,2,42703040.1408,0.0341965249097742
10274,5838.04672,2,42703073.5104,0.0341360642928898
10275,5838.080064,2,42703106.7776,0.0341462960895933
10276,5838.113408,2,42703140.0832,0.034024444692488
10277,5838.14672,2,42703173.312,0.0340393273058749
10278,5838.180064,2,42703206.6048,0.034027235182498
10279,5838.213408,2,42703239.9488,0.0339435204821967
10280,5838.24672,2,42703273.2672,0.0339556126055735
10281,5838.280064,2,42703306.7648,0.0338384120251516
10282,5838.313376,2,42703339.9808,0.0339444506455334
10283,5838.34672,2,42703373.6576,0.0338998028053726
10284,5838.380064,2,42703406.72,0.0339091044387394
10285,5838.413376,2,42703439.9744,0.0338151579417346
10286,5838.44672,2,42703473.2672,0.0339472411355434
10287,5838.480032,2,42703506.7136,0.0338672470885888
10288,5838.513376,2,42703540.1344,0.0338830598653123
10289,5838.54672,2,42703573.4528,0.0338988726420359
10290,5838.580032,2,42703606.7968,0.0338281802284481
10291,5838.613376,2,42703640.128,0.0339649142389404
10292,5838.64672,2,42703673.408,0.0337937641849909
10293,5838.680032,2,42703706.8288,0.0337649291215538
10294,5838.713376,2,42703740.1344,0.0337909736949808
10295,5838.746688,2,42703773.4272,0.0337444655281467
10296,5838.780032,2,42703806.656,0.0337919038583175
10297,5838.813376,2,42703839.9744,0.0337956245116642
10298,5838.846688,2,42703873.4208,0.0337658592848904
10299,5838.880032,2,42703906.7648,0.0337081891580161
10300,5838.913376,2,42703939.9808,0.0336784239312423
10301,5838.946688,2,42703973.3248,0.0337416750381367
10302,5838.980032,2,42704006.8224,0.0337007478513227
10303,5839.013344,2,42704040.1152,0.0336309856010715
10304,5839.046688,2,42704073.4336,0.0336198236410314
10305,5839.080032,2,42704106.7776,0.033699817687986
10306,5839.113344,2,42704140.16,0.0335919187409309
10307,5839.146688,2,42704173.504,0.0336393570711017
10308,5839.180032,2,42704206.848,0.0336654016445288
10309,5839.213344,2,42704240.0256,0.0336644714811921
10310,5839.246688,2,42704273.344,0.0336123823343379
10311,5839.280032,2,42704306.7264,0.0335956393942776
10312,5839.313344,2,42704340.0832,0.0336198236410314
10313,5839.346688,2,42704373.504,0.0336644714811921
10314,5839.38,2,42704406.8992,0.0336774937679056
10315,5839.413344,2,42704440.0768,0.033620753804368
10316,5839.446688,2,42704473.3696,0.033697027197976
10317,5839.48,2,42704506.7264,0.0336133124976746
10318,5839.513344,2,42704540.1472,0.0336328459277449
10319,5839.546656,2,42704573.4784,0.0336347062544183
10320,5839.58,2,42704606.8608,0.0336188934776947
10321,5839.613344,2,42704640.1408,0.0336291252743982
10322,5839.646656,2,42704673.4976,0.0336254046210515
10323,5839.68,2,42704706.8416,0.033658890501172
10324,5839.713344,2,42704740.1856,0.0336123823343379
10325,5839.746656,2,42704773.4784,0.0336365665810916
10326,5839.78,2,42704806.7328,0.0336495888678052
10327,5839.813312,2,42704840.192,0.0336402872344384
10328,5839.846656,2,42704873.3824,0.0336272649477248
10329,5839.88,2,42704906.7392,0.0336672619712021
10330,5839.913312,2,42704940.0704,0.0335779662908807
10331,5839.946656,2,42704973.5808,0.0337109796480262
10332,5839.98,2,42705006.976,0.0336709826245489
10333,5840.013312,2,42705040.1152,0.0337007478513227
10334,5840.046656,2,42705073.3952,0.0337742307549206
10335,5840.08,2,42705106.7136,0.0336309856010715
10336,5840.113312,2,42705140.032,0.0336942367079659
10337,5840.146656,2,42705173.4144,0.0336663318078655
10338,5840.179968,2,42705206.7456,0.0336477285411318
10339,5840.213312,2,42705240.2176,0.0336300554377349
10340,5840.246656,2,42705273.536,0.0337063288313428
10341,5840.279968,2,42705306.9056,0.0336700524612122
10342,5840.313312,2,42705340.224,0.0336802842579157
10343,5840.346624,2,42705373.5808,0.0336598206645087
10344,5840.379968,2,42705406.8992,0.0335826171075641
10345,5840.413312,2,42705440.2048,0.0336523793578152
10346,5840.446624,2,42705473.5488,0.0336393570711017
10347,5840.479968,2,42705506.88,0.0335509915541169
10348,5840.513312,2,42705540.2368,0.0335072738772929
10349,5840.546624,2,42705573.5552,0.0335779662908807
10350,5840.579968,2,42705606.8864,0.0335314581240466
10351,5840.61328,2,42705640.2944,0.03353889943074
10352,5840.646624,2,42705673.5616,0.0335547122074636
10353,5840.679968,2,42705706.8032,0.0335547122074636
10354,5840.71328,2,42705740.1088,0.0335305279607099
10355,5840.746624,2,42705773.568,0.0335482010641069
10356,5840.779936,2,42705806.7712,0.0335891282509209
10357,5840.81328,2,42705840.0896,0.0334421624437251
10358,5840.846624,2,42705873.4592,0.0334430926070618
10359,5840.879936,2,42705906.9696,0.0335277374706999
10360,5840.91328,2,42705940.1856,0.033512854857313
10361,5840.946624,2,42705973.632,0.0335137850206496
10362,5840.979936,2,42706006.9376,0.0334793689771924
10363,5841.01328,2,42706040.3072,0.0334868102838859
10364,5841.046624,2,42706073.5872,0.0335370391040667
10365,5841.079936,2,42706106.9568,0.0335305279607099
10366,5841.11328,2,42706140.1984,0.033600290210961
10367,5841.146592,2,42706173.632,0.0334914611005693
10368,5841.179936,2,42706207.2192,0.0334654165271422
10369,5841.21328,2,42706240.3072,0.0334719276704989
10370,5841.246592,2,42706273.536,0.0334672768538155
10371,5841.279936,2,42706306.9696,0.0335528518807903
10372,5841.31328,2,42706340.3008,0.033454254567102
10373,5841.346592,2,42706373.632,0.0334440227703985
10374,5841.379936,2,42706406.8224,0.0334496037504186
10375,5841.413248,2,42706440.2432,0.033433790973695
10376,5841.446592,2,42706473.6256,0.0334905309372326
10377,5841.479936,2,42706506.9824,0.0334942515905793
10378,5841.513248,2,42706540.3264,0.0335230866540164
10379,5841.546592,2,42706574.1184,0.0336049410276444
10380,5841.579904,2,42706606.8864,0.0334523942404286
10381,5841.613248,2,42706640.3328,0.033497972243926
10382,5841.646592,2,42706673.5104,0.0334942515905793
10383,5841.679904,2,42706706.9696,0.0335063437139562
10384,5841.713248,2,42706740.2112,0.0334561148937754
10385,5841.746592,2,42706773.504,0.0335398295940767
10386,5841.779904,2,42706806.9632,0.0335193660006697
10387,5841.813248,2,42706840.384,0.0335044833872828
10388,5841.846592,2,42706873.7024,0.0335379692674034
10389,5841.879904,2,42706906.9952,0.0335137850206496
10390,5841.913248,2,42706940.3648,0.0335221564906798
10391,5841.94656,2,42706973.6704,0.0335528518807903
10392,5841.979904,2,42707006.9632,0.0335379692674034
10393,5842.013248,2,42707040.1792,0.0335733154741973
10394,5842.04656,2,42707073.536,0.0335007627339361
10395,5842.079904,2,42707106.9696,0.0334310004836849
10396,5842.113248,2,42707140.2368,0.0335212263273431
10397,5842.14656,2,42707173.7728,0.0334533244037653
10398,5842.179904,2,42707207.0272,0.0335082040406295
10399,5842.213216,2,42707240.4352,0.0334430926070618
10400,5842.24656,2,42707273.7024,0.0334886706105592
10401,5842.279904,2,42707307.0336,0.0334226290136548
10402,5842.313216,2,42707340.3648,0.0333882129701976
10403,5842.34656,2,42707373.7344,0.0333835621535142
10404,5842.379904,2,42707407.0272,0.0333807716635041
10405,5842.413216,2,42707440.2432,0.0334430926070618
10406,5842.44656,2,42707473.6,0.0333444952933735
10407,5842.479872,2,42707507.0208,0.0333575175800871
10408,5842.513216,2,42707540.4288,0.0333844923168508
10409,5842.54656,2,42707573.7216,0.0333937939502177
10410,5842.579872,2,42707607.0528,0.0333817018268408
10411,5842.613216,2,42707640.256,0.033474718160509
10412,5842.64656,2,42707673.5872,0.0334254195036648
10413,5842.679872,2,42707706.8928,0.0334375116270417
10414,5842.713216,2,42707740.2496,0.0335147151839863
10415,5842.74656,2,42707773.568,0.0334412322803884
10416,5842.779872,2,42707807.0144,0.0335016928972728
10417,5842.813216,2,42707840.3968,0.0335230866540164
10418,5842.846528,2,42707873.7024,0.0335016928972728
10419,5842.879872,2,42707907.0592,0.0335295977973732
10420,5842.913216,2,42707940.416,0.0334840197938758
10421,5842.946528,2,42707973.7216,0.0334170480336347
10422,5842.979872,2,42708007.0912,0.0334598355471221
10423,5843.013184,2,42708040.4096,0.0335091342039662
10424,5843.046528,2,42708073.7408,0.0335165755106597
10425,5843.079872,2,42708107.1104,0.033495181753916
10426,5843.113184,2,42708140.3392,0.0336021505376344
10427,5843.146528,2,42708174.272,0.0335956393942776
10428,5843.179872,2,42708207.1168,0.0335602931874837
10429,5843.213184,2,42708240.4096,0.0336300554377349
